#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
104,Brody Brown,,,,,No Violation,00:00:08.3,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,,,Brody Brown,12 Brody Brown > Non Possession > No Violation,
105,Chase Dickens,,,,"Offense, P&R BH, 2FGM",Make 2 Pts,00:00:18.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,1,2:16,Chase Dickens,11 Chase Dickens > P&R Ball Handler > High P&R > Go Away from Pick > Dribble Jumper > Short to < 17' > Make 2 Pts,
106,Logan Wendell,,,,"Offense, Defense, P&R BH, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:15.7,,,Ithaca College,IC@RIT,01/16/2024,1,2:01,Logan Wendell,1 Logan Wendell > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts,
107,Chase Dickens,,,,"Offense, Transition, 2FGM, Assist",Make 2 Pts,00:00:11.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,1,1:54,Chase Dickens,11 Chase Dickens > Transition > First Middle > To Basket > Make 2 Pts,
108,Bryce Bleibtrey,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:14.5,,,Ithaca College,IC@RIT,01/16/2024,1,1:41,Bryce Bleibtrey,5 Bryce Bleibtrey > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
109,Chase Dickens,,,,"Offense, Iso, Foul, Turnover",Turnover,00:00:26.3,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,1,1:16,Chase Dickens,11 Chase Dickens > ISO > Left > Drives Right > To Basket > Turnover,
110,Logan Wendell,,,,"Offense, Defense, P&R BH, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:27.6,,,Ithaca College,IC@RIT,01/16/2024,1,1:16,Cole Wissink,1 Logan Wendell > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Cole Wissink > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
111,Matt Caggiano,,,,"Offense, Transition, 2FGM, Assist",Make 2 Pts,00:00:15.1,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,1,0:46,Matt Caggiano,5 Matt Caggiano > Transition > Right Wing > To Basket > Make 2 Pts,
112,Logan Wendell,,,,"Offense, Spot Up, 2FGm",Miss 2 Pts,00:00:16.1,,,Ithaca College,IC@RIT,01/16/2024,1,0:33,Logan Wendell,1 Logan Wendell > Spot-Up > Drives Left > To Basket > Miss 2 Pts,
113,Logan Wendell,,,,"Offense, Off Reb, Off Reb",Run Offense,00:00:08.7,,,Ithaca College,IC@RIT,01/16/2024,1,0:33,Logan Wendell,1 Logan Wendell > Offensive Rebound > Short > Run Offense,
114,Aidan Holmes,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:12.8,,,Ithaca College,IC@RIT,01/16/2024,1,0:28,Aidan Holmes,3 Aidan Holmes > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
115,Matt Caggiano,,,,"Offense, Defense, P&R BH, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:22.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,1,0:04,Keegan Ocorr,5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
116,Logan Wendell,,,,,Miss 3 Pts,00:00:12.3,,,Ithaca College,IC@RIT,01/16/2024,,,Logan Wendell,1 Logan Wendell > No Play Type > Dribble Jumper > Long/3pt > Miss 3 Pts,
117,Keegan Ocorr,,,,"Offense, P&R BH, Turnover",Turnover,00:00:16.2,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,20:00,Keegan Ocorr,1 Keegan Ocorr > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Turnover,
118,Gavin Schauder,,,,"Defense, Foul",Non Shooting Foul,00:00:20.7,,,Ithaca College,IC@RIT,01/16/2024,2,19:35,Gavin Schauder,10 Gavin Schauder > Non Possession > Non Shooting Foul,
119,Logan Wendell,,,,,No Violation,00:00:13.1,,,Ithaca College,IC@RIT,01/16/2024,,,Logan Wendell,1 Logan Wendell > Non Possession > No Violation,
120,Evan Cabral,,,,"Offense, Spot Up, 2FGm",Miss 2 Pts,00:00:18.9,,,Ithaca College,IC@RIT,01/16/2024,2,19:18,Evan Cabral,15 Evan Cabral > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
121,Gavin Schauder,,,,"Offense, Defense, Off Reb, 2FGM, Off Reb, Foul",1 Pts,00:00:06.7,,,Ithaca College,IC@RIT,01/16/2024,2,19:18,Gavin Schauder,10 Gavin Schauder > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts Foul > 1 Pts,
122,Gavin Schauder,,,,"Offense, FTM",Free Throw,00:00:05.7,,,Ithaca College,IC@RIT,01/16/2024,2,19:18,Gavin Schauder,10 Gavin Schauder > Non Possession > Free Throw,
123,Brock Bowen,,,,"Defense, Foul",Non Shooting Foul,00:00:16.8,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,19:05,Brock Bowen,10 Brock Bowen > Non Possession > Non Shooting Foul,
124,Matt Caggiano,,,,"Offense, Defense, Turnover, Steal",Turnover,00:00:08.5,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,19:02,Matt Caggiano,5 Matt Caggiano > No Play Type > Turnover,
125,Andrew Geschickter,,,,,No Violation,00:00:20.3,,,Ithaca College,IC@RIT,01/16/2024,,,Andrew Geschickter,4 Andrew Geschickter > Non Possession > No Violation,
126,Logan Wendell,,,,"Offense, Defense, Cut, 2FGm, Def Reb",Miss 2 Pts,00:00:09.8,,,Ithaca College,IC@RIT,01/16/2024,2,18:51,Logan Wendell,1 Logan Wendell > Cut > Basket > Miss 2 Pts,
127,Brock Bowen,,,,"Offense, Defense, Transition, 3FGm, Def Reb",Miss 3 Pts,00:00:23.1,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,18:43,Brock Bowen,10 Brock Bowen > Transition > Trailer > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
128,Logan Wendell,,,,"Offense, Defense, Turnover, Steal",Turnover,00:00:10.4,,,Ithaca College,IC@RIT,01/16/2024,2,18:28,Logan Wendell,1 Logan Wendell > No Play Type > Turnover,
129,Matt Caggiano,,,,"Offense, Transition, 2FGM, Assist",Make 2 Pts,00:00:08.3,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,18:23,Matt Caggiano,5 Matt Caggiano > Transition > Leak Outs > To Basket > Make 2 Pts,
130,Evan Cabral,,,,"Offense, Defense, P&R BH, 2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:10.8,,,Ithaca College,IC@RIT,01/16/2024,2,18:17,Evan Cabral,15 Evan Cabral > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > To Basket > Miss 2 Pts,
131,Evan Cabral,,,,"Offense, Handoff, 2FGM",Make 2 Pts,00:00:10.6,,,Ithaca College,IC@RIT,01/16/2024,2,18:10,Evan Cabral,15 Evan Cabral > Hand Off > From Stationary > Right > To Basket > Make 2 Pts,
132,Josiah Turner,,,,,No Violation,00:00:18.6,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,,,Josiah Turner,33 Josiah Turner > Non Possession > No Violation,
133,Matt Caggiano,,,,"Offense, Spot Up, 2FGM",Make 2 Pts,00:00:09.3,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,17:51,Matt Caggiano,5 Matt Caggiano > Spot-Up > Drives Straight > Dribble Jumper > Medium/17' to <3p > Make 2 Pts,
134,Aidan Holmes,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:17.1,,,Ithaca College,IC@RIT,01/16/2024,2,17:31,Aidan Holmes,3 Aidan Holmes > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
135,Matt Caggiano,,,,"Offense, Defense, Transition Turnover, Turnover, Steal",Turnover,00:00:11.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,17:26,Matt Caggiano,5 Matt Caggiano > Transition > Ballhandler > Turnover,
136,Gavin Schauder,,,,"Offense, Defense, Transition, 3FGm, Def Reb",Miss 3 Pts,00:00:13.4,,,Ithaca College,IC@RIT,01/16/2024,2,17:21,Gavin Schauder,10 Gavin Schauder > Transition > Trailer > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
137,Matt Caggiano,,,,"Defense, Foul",Non Shooting Foul,00:00:10.3,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,17:11,Matt Caggiano,5 Matt Caggiano > Non Possession > Non Shooting Foul,
138,Brock Bowen,,,,"Offense, P&R BH, Spot Up, 3FGm",Miss 3 Pts,00:00:22.5,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,16:59,Matt Caggiano,10 Brock Bowen > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 5 Matt Caggiano > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
139,Andrew Geschickter,,,,"Offense, Defense, Transition, 2FGm, Def Reb",Miss 2 Pts,00:00:14.9,,,Ithaca College,IC@RIT,01/16/2024,2,16:48,Andrew Geschickter,4 Andrew Geschickter > Transition > Right Wing > To Basket > Miss 2 Pts,
140,Matt Caggiano,,,,"Offense, Defense, Iso, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:24.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,16:30,Brock Bowen,5 Matt Caggiano > ISO > Right > Drives Right > Defense Commits > Ball Delivered > 10 Brock Bowen > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
141,Logan Wendell,,,,"Offense, Defense, P&R BH, P&R Roll Man, 2FGm, Def Reb",Miss 2 Pts,00:00:08.4,,,Ithaca College,IC@RIT,01/16/2024,2,16:16,Gavin Schauder,1 Logan Wendell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Gavin Schauder > P&R Roll Man > Rolls to Basket > Miss 2 Pts,
142,Matt Caggiano,,,,,No Violation,00:00:15.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,16:09,Matt Caggiano,5 Matt Caggiano > Non Possession > No Violation,
143,Jackson Otis,,,,"Offense, Cut, 2FGM, Assist",Make 2 Pts,00:00:21.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,16:09,Jackson Otis,25 Jackson Otis > Cut > Flash > Make 2 Pts,
144,Evan Cabral,,,,,No Violation,00:00:09.4,,,Ithaca College,IC@RIT,01/16/2024,,,Evan Cabral,15 Evan Cabral > Non Possession > No Violation,
145,Logan Wendell,,,,"Offense, Spot Up, 2FGm",Miss 2 Pts,00:00:33.1,,,Ithaca College,IC@RIT,01/16/2024,2,15:25,Logan Wendell,1 Logan Wendell > Spot-Up > Drives Left > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,
146,Cole Wissink,,,,"Offense, Off Reb, Off Reb",Run Offense,00:00:07.7,,,Ithaca College,IC@RIT,01/16/2024,2,15:25,Cole Wissink,0 Cole Wissink > Offensive Rebound > Long > Run Offense,
147,Aidan Holmes,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:11.8,,,Ithaca College,IC@RIT,01/16/2024,2,15:19,Aidan Holmes,3 Aidan Holmes > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
148,Josiah Turner,,,,"Offense, 2FGM",Make 2 Pts,00:00:21.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,14:58,Josiah Turner,33 Josiah Turner > No Play Type > To Basket > Make 2 Pts,
149,Evan Cabral,,,,"Offense, Defense, P&R BH, Turnover, Steal",Turnover,00:00:11.0,,,Ithaca College,IC@RIT,01/16/2024,2,14:47,Evan Cabral,15 Evan Cabral > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Turnover,
150,Matt Caggiano,,,,"Offense, Defense, Transition, Foul",Foul,00:00:10.1,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,14:45,Matt Caggiano,5 Matt Caggiano > Transition > Ballhandler > To Basket > Foul,
151,Matt Caggiano,,,,"Offense, FTm",Free Throw,00:00:05.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,14:45,Matt Caggiano,5 Matt Caggiano > Non Possession > Free Throw,
152,Matt Caggiano,,,,"Offense, FTM",Free Throw,00:00:06.0,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,14:45,Matt Caggiano,5 Matt Caggiano > Non Possession > Free Throw,
153,Logan Wendell,,,,"Offense, P&R BH, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:16.6,,,Ithaca College,IC@RIT,01/16/2024,2,14:31,Cole Wissink,1 Logan Wendell > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Cole Wissink > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
154,Jackson Otis,,,,"Offense, Spot Up, 3FGm",Miss 3 Pts,00:00:29.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,14:09,Jackson Otis,25 Jackson Otis > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
155,Brock Bowen,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:18.6,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,14:06,Brock Bowen,10 Brock Bowen > Spot-Up > Drives Straight > Dribble Jumper > Long/3pt > Make 3 Pts,
156,Jaylon O'Neal,,,,"Offense, Defense, Handoff, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:23.3,,,Ithaca College,IC@RIT,01/16/2024,2,13:28,Jaylon O'Neal,2 Jaylon O'Neal > Hand Off > From Dribble > Top > To Basket > Miss 2 Pts,
157,Josiah Turner,,,,"Offense, Transition Turnover, Foul, Turnover",Turnover,00:00:09.5,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,13:27,Josiah Turner,33 Josiah Turner > Transition > Ballhandler > Turnover,
158,Jaylon O'Neal,,,,"Defense, Foul",Non Shooting Foul,00:00:18.9,,,Ithaca College,IC@RIT,01/16/2024,2,13:19,Jaylon O'Neal,2 Jaylon O'Neal > Non Possession > Non Shooting Foul,
159,Jaylon O'Neal,,,,"Offense, Defense, P&R BH, 2FGm, Def Reb",Miss 2 Pts,00:00:11.7,,,Ithaca College,IC@RIT,01/16/2024,2,13:12,Jaylon O'Neal,2 Jaylon O'Neal > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Miss 2 Pts,
160,Matt Caggiano,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:16.2,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,13:03,Matt Caggiano,5 Matt Caggiano > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
161,Cole Wissink,,,,,No Violation,00:00:14.9,,,Ithaca College,IC@RIT,01/16/2024,,,Cole Wissink,0 Cole Wissink > Non Possession > No Violation,
162,Jaylon O'Neal,,,,"Offense, Foul, Turnover",Turnover,00:00:18.7,,,Ithaca College,IC@RIT,01/16/2024,2,12:45,Jaylon O'Neal,2 Jaylon O'Neal > No Play Type > Turnover,
163,Matt Caggiano,,,,"Offense, Off Screen, 2FGM",Make 2 Pts,00:00:13.2,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,12:22,Matt Caggiano,5 Matt Caggiano > Off Screen > To Shooter's Left > Flare > To Basket > Make 2 Pts,
164,Andrew Geschickter,,,,"Defense, Foul",Non Shooting Foul,00:00:11.3,,,Ithaca College,IC@RIT,01/16/2024,2,12:13,Andrew Geschickter,4 Andrew Geschickter > Non Possession > Non Shooting Foul,
165,Bryce Bleibtrey,,,,"Offense, Cut, 2FGm",Miss 2 Pts,00:00:12.6,,,Ithaca College,IC@RIT,01/16/2024,2,12:13,Bryce Bleibtrey,5 Bryce Bleibtrey > Cut > Basket > Miss 2 Pts,
166,Bryce Bleibtrey,,,,"Offense, Off Reb, Off Reb, Foul, Turnover",Turnover,00:00:05.2,,,Ithaca College,IC@RIT,01/16/2024,2,12:06,Bryce Bleibtrey,5 Bryce Bleibtrey > Offensive Rebound > Turnover,
167,Brock Bowen,,,,"Offense, Defense, Spot Up, Turnover, Steal",Turnover,00:00:24.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,12:06,Brock Bowen,10 Brock Bowen > Spot-Up > Drives Right > Turnover,
168,Andrew Geschickter,,,,"Offense, Transition, 2FGM, Assist",Make 2 Pts,00:00:10.3,,,Ithaca College,IC@RIT,01/16/2024,2,11:41,Andrew Geschickter,4 Andrew Geschickter > Transition > Left Wing > To Basket > Make 2 Pts,
169,Chase Dickens,,,,"Offense, Defense, Transition, 3FGm, Def Reb",Miss 3 Pts,00:00:11.8,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,11:34,Chase Dickens,11 Chase Dickens > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
170,Cole Wissink,,,,"Offense, Defense, Transition, 3FGm, Def Reb",Miss 3 Pts,00:00:18.4,,,Ithaca College,IC@RIT,01/16/2024,2,11:23,Cole Wissink,0 Cole Wissink > Transition > Trailer > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
171,Kenny Wilburn,,,,"Offense, Post Up, 2FGm",Miss 2 Pts,00:00:32.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,10:56,Kenny Wilburn,3 Kenny Wilburn > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts,
172,Kenny Wilburn,,,,"Offense, Defense, Off Reb, 2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:08.1,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,10:56,Kenny Wilburn,3 Kenny Wilburn > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,
173,Andrew Geschickter,,,,"Offense, Handoff, 3FGM",Make 3 Pts,00:00:18.5,,,Ithaca College,IC@RIT,01/16/2024,2,10:35,Andrew Geschickter,4 Andrew Geschickter > Hand Off > From Dribble > Right > Dribble Jumper > Long/3pt > Make 3 Pts,
174,Mark Osime,,,,"Offense, Defense, Cut, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:25.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,10:15,Mark Osime,23 Mark Osime > Cut > Basket > Miss 2 Pts,
175,Cole Wissink,,,,"Offense, Spot Up, Turnover",Turnover,00:00:15.5,,,Ithaca College,IC@RIT,01/16/2024,2,10:06,Cole Wissink,0 Cole Wissink > Spot-Up > Drives Right > Turnover,
176,Jackson Otis,,,,"Offense, Post Up, Cut, 2FGM, Assist",Make 2 Pts,00:00:29.2,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,10:06,Keegan Ocorr,25 Jackson Otis > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 1 Keegan Ocorr > Cut > Basket > Make 2 Pts,
177,Andrew Geschickter,,,,"Offense, Defense, Transition, 3FGm, Def Reb",Miss 3 Pts,00:00:14.9,,,Ithaca College,IC@RIT,01/16/2024,2,9:30,Andrew Geschickter,4 Andrew Geschickter > Transition > Right Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
178,Jackson Otis,,,,"Offense, Cut, 2FGM, Assist",Make 2 Pts,00:00:16.4,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,9:11,Jackson Otis,25 Jackson Otis > Cut > Flash > Make 2 Pts,
179,Bryce Bleibtrey,,,,"Offense, Defense, Iso, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:18.8,,,Ithaca College,IC@RIT,01/16/2024,2,8:55,Laurence Brady,5 Bryce Bleibtrey > ISO > Left > Drives Right > Defense Commits > Ball Delivered > 12 Laurence Brady > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
180,Chase Dickens,,,,"Offense, Transition Turnover, Foul, Turnover",Turnover,00:00:15.3,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,8:47,Chase Dickens,11 Chase Dickens > Transition > Ballhandler > Turnover,
181,Logan Wendell,,,,"Offense, Defense, Handoff, Foul",Foul,00:00:23.5,,,Ithaca College,IC@RIT,01/16/2024,2,8:47,Logan Wendell,1 Logan Wendell > Hand Off > From Dribble > Left > Dribble Jumper > Short to < 17' > Foul,
182,Logan Wendell,,,,"Offense, FTm",Free Throw,00:00:06.8,,,Ithaca College,IC@RIT,01/16/2024,2,8:33,Logan Wendell,1 Logan Wendell > Non Possession > Free Throw,
183,Logan Wendell,,,,"Offense, FTM",Free Throw,00:00:05.6,,,Ithaca College,IC@RIT,01/16/2024,2,8:33,Logan Wendell,1 Logan Wendell > Non Possession > Free Throw,
184,Keegan Ocorr,,,,"Defense, Foul",Non Shooting Foul,00:00:08.0,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,8:30,Keegan Ocorr,1 Keegan Ocorr > Non Possession > Non Shooting Foul,
185,Jackson Otis,,,,"Offense, Defense, Transition Turnover, Turnover, Steal",Turnover,00:00:16.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,8:21,Jackson Otis,25 Jackson Otis > Transition > First Middle > Turnover,
186,Aidan Holmes,,,,"Offense, Transition, 2FGm",Miss 2 Pts,00:00:14.6,,,Ithaca College,IC@RIT,01/16/2024,2,8:15,Aidan Holmes,3 Aidan Holmes > Transition > Trailer > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,
187,Bryce Bleibtrey,,,,"Offense, Off Reb, Off Reb",Run Offense,00:00:08.2,,,Ithaca College,IC@RIT,01/16/2024,2,8:15,Bryce Bleibtrey,5 Bryce Bleibtrey > Offensive Rebound > Long > Run Offense,
188,Laurence Brady,,,,"Offense, Defense, Cut, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:21.9,,,Ithaca College,IC@RIT,01/16/2024,2,7:59,Laurence Brady,12 Laurence Brady > Cut > Basket > Miss 2 Pts,
189,Jackson Otis,,,,,No Violation,00:00:19.1,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,7:48,Jackson Otis,25 Jackson Otis > Non Possession > No Violation,
190,Matt Caggiano,,,,,Miss 3 Pts,00:00:25.8,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,,,Matt Caggiano,5 Matt Caggiano > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
191,Evan Cabral,,,,"Offense, Cut, 2FGM, Assist",Make 2 Pts,00:00:32.3,,,Ithaca College,IC@RIT,01/16/2024,2,6:59,Evan Cabral,15 Evan Cabral > Cut > Basket > Make 2 Pts,
192,Jackson Otis,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:23.4,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,6:38,Jackson Otis,25 Jackson Otis > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
193,Aidan Holmes,,,,"Offense, Defense, Transition, 2FGm, Def Reb",Miss 2 Pts,00:00:17.7,,,Ithaca College,IC@RIT,01/16/2024,2,6:27,Aidan Holmes,3 Aidan Holmes > Transition > Ballhandler > Dribble Jumper > Short to < 17' > Miss 2 Pts,
194,Matt Caggiano,,,,"Offense, Off Screen, 3FGm",Miss 3 Pts,00:00:21.2,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,6:08,Matt Caggiano,5 Matt Caggiano > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
195,Kenny Wilburn,,,,"Offense, Defense, Off Reb, Off Reb, Foul",Foul,00:00:07.8,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,6:08,Kenny Wilburn,3 Kenny Wilburn > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul,
196,Kenny Wilburn,,,,"Offense, FTM",Free Throw,00:00:06.6,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,6:06,Kenny Wilburn,3 Kenny Wilburn > Non Possession > Free Throw,
197,Kenny Wilburn,,,,"Offense, FTM",Free Throw,00:00:04.6,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,6:06,Kenny Wilburn,3 Kenny Wilburn > Non Possession > Free Throw,
198,Evan Cabral,,,,"Offense, Defense, Cut, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:22.3,,,Ithaca College,IC@RIT,01/16/2024,2,6:06,Evan Cabral,15 Evan Cabral > Cut > Basket > Miss 2 Pts,
199,Matt Caggiano,,,,"Offense, Transition, 2FGM",Make 2 Pts,00:00:13.2,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,5:41,Matt Caggiano,5 Matt Caggiano > Transition > Left Wing > To Basket > Make 2 Pts,
200,Logan Wendell,,,,"Offense, Defense, Iso, Foul",Foul,00:00:14.5,,,Ithaca College,IC@RIT,01/16/2024,2,5:29,Logan Wendell,1 Logan Wendell > ISO > Top > Drives Right > To Basket > Foul,
201,Logan Wendell,,,,"Offense, FTM",Free Throw,00:00:08.1,,,Ithaca College,IC@RIT,01/16/2024,2,5:29,Logan Wendell,1 Logan Wendell > Non Possession > Free Throw,
202,Logan Wendell,,,,"Offense, FTM",Free Throw,00:00:05.7,,,Ithaca College,IC@RIT,01/16/2024,2,5:29,Logan Wendell,1 Logan Wendell > Non Possession > Free Throw,
203,Jackson Otis,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:21.4,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,5:16,Jackson Otis,25 Jackson Otis > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
204,Cole Wissink,,,,"Defense, Foul",Foul,00:00:14.5,,,Ithaca College,IC@RIT,01/16/2024,2,5:13,Cole Wissink,0 Cole Wissink > No Play Type > Foul,
205,Cole Wissink,,,,"Offense, FTM",Free Throw,00:00:06.1,,,Ithaca College,IC@RIT,01/16/2024,2,5:13,Cole Wissink,0 Cole Wissink > Non Possession > Free Throw,
206,Cole Wissink,,,,"Offense, FTM",Free Throw,00:00:06.3,,,Ithaca College,IC@RIT,01/16/2024,2,5:13,Cole Wissink,0 Cole Wissink > Non Possession > Free Throw,
207,Matt Caggiano,,,,"Offense, Defense, Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:25.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,4:54,Matt Caggiano,5 Matt Caggiano > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
208,Alex Penders,,,,"Offense, Defense, Transition, 3FGm, Def Reb",Miss 3 Pts,00:00:16.8,,,Ithaca College,IC@RIT,01/16/2024,2,4:47,Alex Penders,14 Alex Penders > Transition > Trailer > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
209,Josiah Turner,,,,"Offense, Defense, Spot Up, 2FGM, Foul",0 Pts,00:00:21.1,,,Rochester Institute of Technology Tigers,IC@RIT,01/16/2024,2,4:24,Josiah Turner,33 Josiah Turner > Spot-Up > Drives Right > To Basket > Make 2 Pts Foul > 0 Pts,
