#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
42,Kenny Wilburn,,,,"Offense, Defense, Off Reb, 2FGm, Off Reb, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:08.6,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,10:14,Kenny Wilburn,3 Kenny Wilburn > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,
43,Ryan Miles-Ferguson,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:18.9,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,10:00,Ryan Miles-Ferguson,3 Ryan Miles-Ferguson > Spot-Up > Drives Straight > Dribble Jumper > Long/3pt > Miss 3 Pts,
44,Chase Dickens,,,,"Offense, P&R BH, Spot Up, Turnover",Turnover,00:00:19.7,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,9:39,Keegan Ocorr,11 Chase Dickens > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 1 Keegan Ocorr > Spot-Up > Drives Right > Turnover,
45,Braeden Burns,,,,"Offense, P&R BH, 2FGM",Make 2 Pts,00:00:21.1,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,9:21,Braeden Burns,15 Braeden Burns > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > To Basket > Make 2 Pts,
46,Kenny Wilburn,,,,"Offense, Post Up, Spot Up, 2FGM",Make 2 Pts,00:00:27.7,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,8:49,Zac Ditzel,3 Kenny Wilburn > Post-Up > Flash Middle > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 20 Zac Ditzel > Spot-Up > Drives Straight > Dribble Jumper > Medium/17' to <3p > Make 2 Pts,
47,Ryan Miles-Ferguson,,,,"Offense, Defense, Iso, 3FGm, Def Reb",Miss 3 Pts,00:00:17.1,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,8:33,Ryan Miles-Ferguson,3 Ryan Miles-Ferguson > ISO > Right > Drives Right > Dribble Jumper > Long/3pt > Miss 3 Pts,
48,Kenny Wilburn,,,,"Offense, Defense, Transition, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:09.5,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,8:24,Kenny Wilburn,3 Kenny Wilburn > Transition > Trailer > To Basket > Miss 2 Pts,
49,Braeden Burns,,,,"Offense, Defense, Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:16.5,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,8:14,Braeden Burns,15 Braeden Burns > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
50,Brandon Weiss,,,,"Offense, Defense, Spot Up, 2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:17.3,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,7:56,Brandon Weiss,4 Brandon Weiss > Spot-Up > Drives Left > To Basket > Miss 2 Pts,
51,Zac Ditzel,,,,"Offense, Off Reb, Off Reb",Run Offense,00:00:06.7,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,7:56,Zac Ditzel,20 Zac Ditzel > Offensive Rebound > Long > Run Offense,
52,Matt Caggiano,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb, Foul",Miss 3 Pts,00:00:14.7,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,7:56,Matt Caggiano,5 Matt Caggiano > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
53,Aydin Kocak,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:17.9,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,7:43,Aydin Kocak,2 Aydin Kocak > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
54,Matt Caggiano,,,,"Offense, Defense, P&R BH, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:10.1,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,7:31,Brandon Weiss,5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 4 Brandon Weiss > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
55,Braeden Burns,,,,"Offense, Spot Up, 2FGM",Make 2 Pts,00:00:16.6,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,7:17,Braeden Burns,15 Braeden Burns > Spot-Up > Drives Right > To Basket > Make 2 Pts,
56,Zac Ditzel,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:14.6,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,7:00,Zac Ditzel,20 Zac Ditzel > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
57,Frankie Rainville,,,,"Offense, Defense, Spot Up, Foul",Foul,00:00:17.1,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,6:45,Frankie Rainville,10 Frankie Rainville > Spot-Up > Drives Right > To Basket > Foul,
58,Frankie Rainville,,,,"Offense, FTM",Free Throw,00:00:05.9,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,6:45,Frankie Rainville,10 Frankie Rainville > Non Possession > Free Throw,
59,Frankie Rainville,,,,"Offense, Defense, FTm, Def Reb",Free Throw,00:00:06.9,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,6:45,Frankie Rainville,10 Frankie Rainville > Non Possession > Free Throw,
60,Chase Dickens,,,,"Offense, Spot Up, 2FGm",Miss 2 Pts,00:00:18.1,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,6:29,Chase Dickens,11 Chase Dickens > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
